Id_cliente;FECHA EFECTIVA;Id_tx;DIAS COMPRA ;codigo unico
124;1/12/2020;2583;97;3460
128;2/09/2020;2576;187;3461
129;3/10/2020;2573;156;3462
136;12/01/2021;2572;55;3463
122;23/09/2020;2562;166;3464
113;23/12/2020;2560;75;3465
137;14/01/2021;2559;53;3466
108;24/01/2021;2559;43;3467
107;25/12/2020;2556;73;3468
120;1/11/2020;2555;127;3469
130;2/11/2020;2551;126;3470
127;5/11/2020;2544;123;3471
123;15/09/2020;2535;174;3472
123;9/12/2020;2535;89;3473
131;9/11/2020;2534;119;3474
118;18/12/2020;2533;80;3475
126;21/11/2020;2525;107;3476
135;2/11/2020;2523;126;3477
127;20/10/2020;2520;139;3478
126;19/09/2020;2517;170;3479
116;24/01/2021;2515;43;3480
128;21/11/2020;2514;107;3481
138;19/11/2020;2513;109;3482
110;25/12/2020;2512;73;3483
137;15/11/2020;2510;113;3484
141;15/09/2020;2509;174;3485
113;14/02/2021;2506;22;3486
128;6/02/2021;2506;30;3487
131;4/09/2020;2491;185;3488
111;5/01/2021;2491;62;3489
135;8/10/2020;2489;151;3490
117;13/10/2020;2480;146;3491
139;7/02/2021;2478;29;3492
135;5/03/2021;2477;3;3493
131;17/10/2020;2471;142;3494
132;5/02/2021;2466;31;3495
130;19/09/2020;2465;170;3496
125;28/12/2020;2462;70;3497
125;11/01/2021;2457;56;3498
109;23/10/2020;2457;136;3499
