Id_tx;clase; valor 
3056;AVANCE; $ 300.000 
4291;AVANCE; $ 500.000 
6945;COMPRA; $ 174.245 
5762;AVANCE; $ 100.000 
4956;COMPRA; $ 15.000 
5730;COMPRA; $ 165.337 
4210;AVANCE; $ 100.000 
4503;COMPRA; $ 116.125 
9458;COMPRA; $ 189.972 
7758;AVANCE; $ 800.000 
4949;COMPRA; $ 47.670 
8753;COMPRA; $ 30.000 
8442;COMPRA; $ 1.000.000 
7895;COMPRA; $ 2.149.800 
8370;AVANCE; $ 500.000 
9072;AVANCE; $ 100.000 
5606;AVANCE; $ 800.000 
6764;COMPRA; $ 172.277 
3527;COMPRA; $ 212.910 
7420;COMPRA; $ 20.930 
8179;COMPRA; $ 20.030 
5308;COMPRA; $ 75.000 
5449;COMPRA; $ 29.700 
5828;AVANCE; $ 400.000 
8110;COMPRA; $ 760.000 
3167;COMPRA; $ 124.600 
9469;COMPRA; $ 28.500 
9724;COMPRA; $ 37.500 
2517;COMPRA; $ 429.380 
3744;AVANCE; $ 600.000 
7448;COMPRA; $ 90.177 
7957;AVANCE; $ 600.000 
5415;COMPRA; $ 192.079 
8923;COMPRA; $ 409.552 
8751;COMPRA; $ 129.500 
7722;COMPRA; $ 206.947 
7445;COMPRA; $ 386.550 
7349;COMPRA; $ 60.038 
5811;COMPRA; $ 30.950 
8429;COMPRA; $ 605.040 
7675;COMPRA; $ 218.175 
5710;COMPRA; $ 840.256 
8655;COMPRA; $ 79.104 
5745;COMPRA; $ 36.000 
4671;COMPRA; $ 3.000.000 
9327;COMPRA; $ 295.653 
5377;COMPRA; $ 131.000 
6685;COMPRA; $ 85.475 
3958;COMPRA; $ 72.930 
6132;COMPRA; $ 161.568 
3884;COMPRA; $ 68.500 
8254;COMPRA; $ 218.350 
9456;COMPRA; $ 247.089 
6523;COMPRA; $ 51.000 
5113;COMPRA; $ 156.000 
